,author id,author username,is_verified_user,followers_count,following_count,tweet_count,listed_count,created_at,geo,id,lang,like_count,quote_count,reply_count,retweet_count,source,tweet,txt_lower_rm_nonalpha,txt_tokenized,txt_nostp,lemmatized,stemmed,cleaned,polarity
28,36309263,50Pips,False,93090,235,151963,1886,2012-08-23 05:53:31+00:00, ,238514285792346113,en,1,0,0,0,TweetDeck,DB &gt;  we think the risks to EUR/USD (and other EUR-crosses) remain to the upside.,db gt  we think the risks to eurusd and other eurcrosses remain to the upside,"['db', 'gt', 'we', 'think', 'the', 'risks', 'to', 'eurusd', 'and', 'other', 'eurcrosses', 'remain', 'to', 'the', 'upside']","['db', 'gt', 'think', 'risks', 'eurusd', 'eurcrosses', 'remain', 'upside']","['db', 'gt', 'think', 'risk', 'eurusd', 'eurcrosses', 'remain', 'upside']","['db', 'gt', 'think', 'risk', 'eurusd', 'eurcross', 'remain', 'upsid']",think risk eurusd eurcross remain upsid,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}"
29,36309263,50Pips,False,93090,235,151963,1886,2012-08-23 05:52:41+00:00, ,238514075452198912,en,1,0,0,2,TweetDeck,"DB &gt; We turned tactically bullish EUR vs the ZIRP currencies early August, targeting 1.27, 100 &amp; 0.81 versus USD, JPY and GBP respectively",db gt we turned tactically bullish eur vs the zirp currencies early august targeting 127 100 amp 081 versus usd jpy and gbp respectively,"['db', 'gt', 'we', 'turned', 'tactically', 'bullish', 'eur', 'vs', 'the', 'zirp', 'currencies', 'early', 'august', 'targeting', '127', '100', 'amp', '081', 'versus', 'usd', 'jpy', 'and', 'gbp', 'respectively']","['db', 'gt', 'turned', 'tactically', 'bullish', 'eur', 'vs', 'zirp', 'currencies', 'early', 'august', 'targeting', '127', '100', 'amp', '081', 'versus', 'usd', 'jpy', 'gbp', 'respectively']","['db', 'gt', 'turned', 'tactically', 'bullish', 'eur', 'v', 'zirp', 'currency', 'early', 'august', 'targeting', '127', '100', 'amp', '081', 'versus', 'usd', 'jpy', 'gbp', 'respectively']","['db', 'gt', 'turn', 'tactic', 'bullish', 'eur', 'v', 'zirp', 'currenc', 'earli', 'august', 'target', '127', '100', 'amp', '081', 'versus', 'usd', 'jpi', 'gbp', 'respect']",turn tactic bullish eur zirp currenc earli august target 127 100 amp 081 versus usd jpi gbp respect,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.4767}"
30,16189797,jhsawyer,False,25363,19,891,7,2012-08-23 05:27:39+00:00, ,238507773384613888,en,0,0,0,0,Twitter for iPad,"Nice long trade in eur/usd, I held for all price targets and walked out with   +74 pips for today, let me know how many of you did the same?",nice long trade in eurusd i held for all price targets and walked out with   74 pips for today let me know how many of you did the same,"['nice', 'long', 'trade', 'in', 'eurusd', 'i', 'held', 'for', 'all', 'price', 'targets', 'and', 'walked', 'out', 'with', '74', 'pips', 'for', 'today', 'let', 'me', 'know', 'how', 'many', 'of', 'you', 'did', 'the', 'same']","['nice', 'long', 'trade', 'eurusd', 'held', 'price', 'targets', 'walked', '74', 'pips', 'today', 'let', 'know', 'many']","['nice', 'long', 'trade', 'eurusd', 'held', 'price', 'target', 'walked', '74', 'pip', 'today', 'let', 'know', 'many']","['nice', 'long', 'trade', 'eurusd', 'held', 'price', 'target', 'walk', '74', 'pip', 'today', 'let', 'know', 'mani']",nice long trade eurusd held price target walk pip today let know mani,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}"
31,71240403,chan3399,False,115,228,552,5,2012-08-22 21:42:33+00:00, ,238390728886202368,en,0,0,0,0,Twitter Web Client,and the EUR/USD did meet the 1.25 target. Too bad I took profit too fast on both the EUR and GBP long,and the eurusd did meet the 125 target too bad i took profit too fast on both the eur and gbp long,"['and', 'the', 'eurusd', 'did', 'meet', 'the', '125', 'target', 'too', 'bad', 'i', 'took', 'profit', 'too', 'fast', 'on', 'both', 'the', 'eur', 'and', 'gbp', 'long']","['eurusd', 'meet', '125', 'target', 'bad', 'took', 'profit', 'fast', 'eur', 'gbp', 'long']","['eurusd', 'meet', '125', 'target', 'bad', 'took', 'profit', 'fast', 'eur', 'gbp', 'long']","['eurusd', 'meet', '125', 'target', 'bad', 'took', 'profit', 'fast', 'eur', 'gbp', 'long']",eurusd meet 125 target bad took profit fast eur gbp long,"{'neg': 0.227, 'neu': 0.584, 'pos': 0.188, 'compound': -0.1531}"
32,314508687,DanielGschwend,False,320,934,12281,0,2012-08-22 18:39:56+00:00, ,238344770538328064,en,0,0,0,0,Twitter for iPhone,@JohnKicklighter ulimately Europe must do more QE=lower EUR and stronger USD equity mrkt correction or serious China hard landing=strgr USD, ulimately europe must do more qelower eur and stronger usd equity mrkt correction or serious china hard landingstrgr usd,"['ulimately', 'europe', 'must', 'do', 'more', 'qelower', 'eur', 'and', 'stronger', 'usd', 'equity', 'mrkt', 'correction', 'or', 'serious', 'china', 'hard', 'landingstrgr', 'usd']","['ulimately', 'europe', 'must', 'qelower', 'eur', 'stronger', 'usd', 'equity', 'mrkt', 'correction', 'serious', 'china', 'hard', 'landingstrgr', 'usd']","['ulimately', 'europe', 'must', 'qelower', 'eur', 'stronger', 'usd', 'equity', 'mrkt', 'correction', 'serious', 'china', 'hard', 'landingstrgr', 'usd']","['ulim', 'europ', 'must', 'qelow', 'eur', 'stronger', 'usd', 'equiti', 'mrkt', 'correct', 'serious', 'china', 'hard', 'landingstrgr', 'usd']",ulim europ must qelow eur stronger usd equiti mrkt correct serious china hard landingstrgr usd,"{'neg': 0.156, 'neu': 0.694, 'pos': 0.15, 'compound': 0.2263}"
33,106394919,modi_FX,False,23,57,308,0,2012-08-22 18:26:44+00:00, ,238341450335674369,en,0,0,0,0,Twitter Web Client,closed the long EUR/USD and opened a short AUD/JPY,closed the long eurusd and opened a short audjpy,"['closed', 'the', 'long', 'eurusd', 'and', 'opened', 'a', 'short', 'audjpy']","['closed', 'long', 'eurusd', 'opened', 'short', 'audjpy']","['closed', 'long', 'eurusd', 'opened', 'short', 'audjpy']","['close', 'long', 'eurusd', 'open', 'short', 'audjpi']",close long eurusd open short audjpi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
34,418728266,Jstoner64,False,114,287,14455,4,2012-08-22 18:06:51+00:00, ,238336448221294592,en,0,0,0,0,Twitter Web Client,So now the EUR rises on both USD weakness and EUR weakness? $SPY $SPX,so now the eur rises on both usd weakness and eur weakness spy spx,"['so', 'now', 'the', 'eur', 'rises', 'on', 'both', 'usd', 'weakness', 'and', 'eur', 'weakness', 'spy', 'spx']","['eur', 'rises', 'usd', 'weakness', 'eur', 'weakness', 'spy', 'spx']","['eur', 'rise', 'usd', 'weakness', 'eur', 'weakness', 'spy', 'spx']","['eur', 'rise', 'usd', 'weak', 'eur', 'weak', 'spi', 'spx']",eur rise usd weak eur weak spi spx,"{'neg': 0.492, 'neu': 0.508, 'pos': 0.0, 'compound': -0.7003}"
35,201847268,GeorgeStoykov,False,1565,137,57458,87,2012-08-22 18:04:26+00:00, ,238335838612766721,en,0,0,0,0,TweetDeck,You can now forget to even consider going long USD vs anything but GBP and EUR.,you can now forget to even consider going long usd vs anything but gbp and eur,"['you', 'can', 'now', 'forget', 'to', 'even', 'consider', 'going', 'long', 'usd', 'vs', 'anything', 'but', 'gbp', 'and', 'eur']","['forget', 'even', 'consider', 'going', 'long', 'usd', 'vs', 'anything', 'gbp', 'eur']","['forget', 'even', 'consider', 'going', 'long', 'usd', 'v', 'anything', 'gbp', 'eur']","['forget', 'even', 'consid', 'go', 'long', 'usd', 'v', 'anyth', 'gbp', 'eur']",forget even consid long usd anyth gbp eur,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}"
36,187265434,393476480020,False,476,1282,4864,5,2012-08-22 16:32:58+00:00,548c2b8e3921a85a,238312821341974529,en,0,0,0,0,Twitter Web Client,@waltervannelli Today there was so much uncertainess... Only the JPY and the USD over the CAD grew up... Probably the GBP over the EUR..., today there was so much uncertainess only the jpy and the usd over the cad grew up probably the gbp over the eur,"['today', 'there', 'was', 'so', 'much', 'uncertainess', 'only', 'the', 'jpy', 'and', 'the', 'usd', 'over', 'the', 'cad', 'grew', 'up', 'probably', 'the', 'gbp', 'over', 'the', 'eur']","['today', 'much', 'uncertainess', 'jpy', 'usd', 'cad', 'grew', 'probably', 'gbp', 'eur']","['today', 'much', 'uncertainess', 'jpy', 'usd', 'cad', 'grew', 'probably', 'gbp', 'eur']","['today', 'much', 'uncertai', 'jpi', 'usd', 'cad', 'grew', 'probabl', 'gbp', 'eur']",today much uncertai jpi usd cad grew probabl gbp eur,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
37,604771835,Funds_FX,False,167,0,130,3,2012-08-22 15:43:35+00:00, ,238300391681437696,en,0,0,0,0,Twitter Web Client,Moving averages and indicators show us an opportune moment to enter purchase the EUR / USD in 1.2460,moving averages and indicators show us an opportune moment to enter purchase the eur  usd in 12460,"['moving', 'averages', 'and', 'indicators', 'show', 'us', 'an', 'opportune', 'moment', 'to', 'enter', 'purchase', 'the', 'eur', 'usd', 'in', '12460']","['moving', 'averages', 'indicators', 'show', 'us', 'opportune', 'moment', 'enter', 'purchase', 'eur', 'usd', '12460']","['moving', 'average', 'indicator', 'show', 'u', 'opportune', 'moment', 'enter', 'purchase', 'eur', 'usd', '12460']","['move', 'averag', 'indic', 'show', 'u', 'opportun', 'moment', 'enter', 'purchas', 'eur', 'usd', '12460']",move averag indic show opportun moment enter purchas eur usd 12460,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
38,252584436,owsi1968,False,6372,367,53690,147,2012-08-22 15:12:18+00:00, ,238292518108811264,en,0,0,1,0,Twitter Web Client,@maxw3st Possible tweezer tops on eur usd 1 hr and 4 hr, possible tweezer tops on eur usd 1 hr and 4 hr,"['possible', 'tweezer', 'tops', 'on', 'eur', 'usd', '1', 'hr', 'and', '4', 'hr']","['possible', 'tweezer', 'tops', 'eur', 'usd', '1', 'hr', '4', 'hr']","['possible', 'tweezer', 'top', 'eur', 'usd', '1', 'hr', '4', 'hr']","['possibl', 'tweezer', 'top', 'eur', 'usd', '1', 'hr', '4', 'hr']",possibl tweezer top eur usd,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.2023}"
39,106394919,modi_FX,False,23,57,308,0,2012-08-22 13:59:38+00:00, ,238274232658829312,en,0,0,0,0,Twitter Web Client,closed the short AUD/JPY and opened a long EUR/USD,closed the short audjpy and opened a long eurusd,"['closed', 'the', 'short', 'audjpy', 'and', 'opened', 'a', 'long', 'eurusd']","['closed', 'short', 'audjpy', 'opened', 'long', 'eurusd']","['closed', 'short', 'audjpy', 'opened', 'long', 'eurusd']","['close', 'short', 'audjpi', 'open', 'long', 'eurusd']",close short audjpi open long eurusd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
40,771977569,GCFOREXGROUP,False,238,321,78,6,2012-08-22 13:48:27+00:00, ,238271418645745664,en,0,0,0,0,Twitter Web Client,"NEWS for today that might generate volatility:

-12 noon EST   USD/CAD   Carney's speech
-3 pm EST EUR/USD (and USD related pairs) FOMC data",news for today that might generate volatility12 noon est   usdcad   carneys speech3 pm est eurusd and usd related pairs fomc data,"['news', 'for', 'today', 'that', 'might', 'generate', 'volatility12', 'noon', 'est', 'usdcad', 'carneys', 'speech3', 'pm', 'est', 'eurusd', 'and', 'usd', 'related', 'pairs', 'fomc', 'data']","['news', 'today', 'might', 'generate', 'volatility12', 'noon', 'est', 'usdcad', 'carneys', 'speech3', 'pm', 'est', 'eurusd', 'usd', 'related', 'pairs', 'fomc', 'data']","['news', 'today', 'might', 'generate', 'volatility12', 'noon', 'est', 'usdcad', 'carneys', 'speech3', 'pm', 'est', 'eurusd', 'usd', 'related', 'pair', 'fomc', 'data']","['news', 'today', 'might', 'generat', 'volatility12', 'noon', 'est', 'usdcad', 'carney', 'speech3', 'pm', 'est', 'eurusd', 'usd', 'relat', 'pair', 'fomc', 'data']",news today might generat volatility12 noon est usdcad carney speech3 est eurusd usd relat pair fomc data,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
41,764327850,Iceee1000,False,21,79,97,1,2012-08-22 13:08:36+00:00, ,238261388177469440,en,0,0,1,0,Twitter Web Client,"EUR/USD closed out overnight at even, decided it needed to run up and take out my stop before continuing down  -_-  #whipsawed",eurusd closed out overnight at even decided it needed to run up and take out my stop before continuing down    ,"['eurusd', 'closed', 'out', 'overnight', 'at', 'even', 'decided', 'it', 'needed', 'to', 'run', 'up', 'and', 'take', 'out', 'my', 'stop', 'before', 'continuing', 'down']","['eurusd', 'closed', 'overnight', 'even', 'decided', 'needed', 'run', 'take', 'stop', 'continuing']","['eurusd', 'closed', 'overnight', 'even', 'decided', 'needed', 'run', 'take', 'stop', 'continuing']","['eurusd', 'close', 'overnight', 'even', 'decid', 'need', 'run', 'take', 'stop', 'continu']",eurusd close overnight even decid need run take stop continu,"{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}"
42,454885587,spreadpro,False,60,80,891,0,2012-08-22 12:22:59+00:00, ,238249908082180097,en,0,0,0,0,Twitter for iPhone,S&amp;Ps and commodity prices are trading lower on a very weak Japanese export report; EUR/USD mildly lower ahead of Eurozone crisis meetings,sampps and commodity prices are trading lower on a very weak japanese export report eurusd mildly lower ahead of eurozone crisis meetings,"['sampps', 'and', 'commodity', 'prices', 'are', 'trading', 'lower', 'on', 'a', 'very', 'weak', 'japanese', 'export', 'report', 'eurusd', 'mildly', 'lower', 'ahead', 'of', 'eurozone', 'crisis', 'meetings']","['sampps', 'commodity', 'prices', 'trading', 'lower', 'weak', 'japanese', 'export', 'report', 'eurusd', 'mildly', 'lower', 'ahead', 'eurozone', 'crisis', 'meetings']","['sampps', 'commodity', 'price', 'trading', 'lower', 'weak', 'japanese', 'export', 'report', 'eurusd', 'mildly', 'lower', 'ahead', 'eurozone', 'crisis', 'meeting']","['sampp', 'commod', 'price', 'trade', 'lower', 'weak', 'japanes', 'export', 'report', 'eurusd', 'mild', 'lower', 'ahead', 'eurozon', 'crisi', 'meet']",sampp commod price trade lower weak japanes export report eurusd mild lower ahead eurozon crisi meet,"{'neg': 0.36, 'neu': 0.64, 'pos': 0.0, 'compound': -0.743}"
43,150651704,benjamin_fx_trd,False,342,104,5180,34,2012-08-22 11:10:10+00:00, ,238231586426998784,en,0,0,1,0,Twitter Web Client,@MWellerFX Morning mate. Loving eur/gbp atm and wondering if usd/cad is reversing. LOL. How about yourself?, morning mate loving eurgbp atm and wondering if usdcad is reversing lol how about yourself,"['morning', 'mate', 'loving', 'eurgbp', 'atm', 'and', 'wondering', 'if', 'usdcad', 'is', 'reversing', 'lol', 'how', 'about', 'yourself']","['morning', 'mate', 'loving', 'eurgbp', 'atm', 'wondering', 'usdcad', 'reversing', 'lol']","['morning', 'mate', 'loving', 'eurgbp', 'atm', 'wondering', 'usdcad', 'reversing', 'lol']","['morn', 'mate', 'love', 'eurgbp', 'atm', 'wonder', 'usdcad', 'revers', 'lol']",morn mate love eurgbp atm wonder usdcad revers lol,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.7906}"
44,109211518,FXChickie,False,220,489,323,2,2012-08-22 09:44:22+00:00, ,238209990362558464,en,0,0,0,0,Twitter Web Client,FX Chick is back and this time with unrivaled market data and tips for the coming weeks trading. EUR/USD watch out!,fx chick is back and this time with unrivaled market data and tips for the coming weeks trading eurusd watch out,"['fx', 'chick', 'is', 'back', 'and', 'this', 'time', 'with', 'unrivaled', 'market', 'data', 'and', 'tips', 'for', 'the', 'coming', 'weeks', 'trading', 'eurusd', 'watch', 'out']","['fx', 'chick', 'back', 'time', 'unrivaled', 'market', 'data', 'tips', 'coming', 'weeks', 'trading', 'eurusd', 'watch']","['fx', 'chick', 'back', 'time', 'unrivaled', 'market', 'data', 'tip', 'coming', 'week', 'trading', 'eurusd', 'watch']","['fx', 'chick', 'back', 'time', 'unriv', 'market', 'data', 'tip', 'come', 'week', 'trade', 'eurusd', 'watch']",chick back time unriv market data tip come week trade eurusd watch,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
45,551934175,roberto_afx,False,236,118,2753,9,2012-08-22 09:20:42+00:00, ,238204034597662721,en,0,0,1,0,Twitter for Windows Phone,@IlyaSpivak : Really curious about this pair.. #EUR/USD Because it moving without other benchmark moves. And fundamentally this EZ not good.,  really curious about this pair usd because it moving without other benchmark moves and fundamentally this ez not good,"['really', 'curious', 'about', 'this', 'pair', 'usd', 'because', 'it', 'moving', 'without', 'other', 'benchmark', 'moves', 'and', 'fundamentally', 'this', 'ez', 'not', 'good']","['really', 'curious', 'pair', 'usd', 'moving', 'without', 'benchmark', 'moves', 'fundamentally', 'ez', 'good']","['really', 'curious', 'pair', 'usd', 'moving', 'without', 'benchmark', 'move', 'fundamentally', 'ez', 'good']","['realli', 'curious', 'pair', 'usd', 'move', 'without', 'benchmark', 'move', 'fundament', 'ez', 'good']",realli curious pair usd move without benchmark move fundament good,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.6369}"
46,414259284,Tickmill,False,34156,125,25635,161,2012-08-22 09:07:56+00:00, ,238200822863908864,en,0,0,0,0,Twitter Web Client,"Dutch bank mulled behind large #EUR/USD Sell Orders 1.2480 and above
Account in question is said closely tied to SNB diversification flows",dutch bank mulled behind large usd sell orders 12480 and aboveaccount in question is said closely tied to snb diversification flows,"['dutch', 'bank', 'mulled', 'behind', 'large', 'usd', 'sell', 'orders', '12480', 'and', 'aboveaccount', 'in', 'question', 'is', 'said', 'closely', 'tied', 'to', 'snb', 'diversification', 'flows']","['dutch', 'bank', 'mulled', 'behind', 'large', 'usd', 'sell', 'orders', '12480', 'aboveaccount', 'question', 'said', 'closely', 'tied', 'snb', 'diversification', 'flows']","['dutch', 'bank', 'mulled', 'behind', 'large', 'usd', 'sell', 'order', '12480', 'aboveaccount', 'question', 'said', 'closely', 'tied', 'snb', 'diversification', 'flow']","['dutch', 'bank', 'mull', 'behind', 'larg', 'usd', 'sell', 'order', '12480', 'aboveaccount', 'question', 'said', 'close', 'tie', 'snb', 'diversif', 'flow']",dutch bank mull behind larg usd sell order 12480 aboveaccount question said close tie snb diversif flow,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
47,769768448,RoyalExchangeFX,False,32,60,56,0,2012-08-22 08:58:46+00:00, ,238198518374887424,en,0,0,0,0,Twitter Web Client,Dutch bank on the offer 1.2480 EUR/USD. 1.2500 option barrier also providing sell interest and hearing Asian central banks selling too.,dutch bank on the offer 12480 eurusd 12500 option barrier also providing sell interest and hearing asian central banks selling too,"['dutch', 'bank', 'on', 'the', 'offer', '12480', 'eurusd', '12500', 'option', 'barrier', 'also', 'providing', 'sell', 'interest', 'and', 'hearing', 'asian', 'central', 'banks', 'selling', 'too']","['dutch', 'bank', 'offer', '12480', 'eurusd', '12500', 'option', 'barrier', 'also', 'providing', 'sell', 'interest', 'hearing', 'asian', 'central', 'banks', 'selling']","['dutch', 'bank', 'offer', '12480', 'eurusd', '12500', 'option', 'barrier', 'also', 'providing', 'sell', 'interest', 'hearing', 'asian', 'central', 'bank', 'selling']","['dutch', 'bank', 'offer', '12480', 'eurusd', '12500', 'option', 'barrier', 'also', 'provid', 'sell', 'interest', 'hear', 'asian', 'central', 'bank', 'sell']",dutch bank offer 12480 eurusd 12500 option barrier also provid sell interest hear asian central bank sell,"{'neg': 0.077, 'neu': 0.769, 'pos': 0.154, 'compound': 0.3612}"
