,tweet,textblob_polarity,textblob_subjectivity,nltk,vader
377,"Latest EUR/USD Comments  
I think euro will rise again and touch 1.3 this week  
....
DONT BUY GOLD I RECOGNIZE SELL",0.5,0.9,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
378,EUR/USD boxed between 1.2750-1.2765 and 1.2835-1.2850; dont rule out extn into lower corridor of set NT range of 1.2650/1.2750-1.3050/1.3150,0.0,0.0,"{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.2235}","{'neg': 0.0, 'neu': 0.854, 'pos': 0.146, 'compound': 0.2235}"
379,DailyFXTeam: $USD and $JPY extend gains while $AUD and $EUR lag behind.,-0.4,0.7,"{'neg': 0.178, 'neu': 0.444, 'pos': 0.378, 'compound': 0.4019}","{'neg': 0.178, 'neu': 0.444, 'pos': 0.378, 'compound': 0.4019}"
380,"Risk aversion on Japan's Tankan data, China PMI RT: @DailyFXTeam: $USD and $JPY extend gains while $AUD and $EUR lag behind.",-0.4,0.7,"{'neg': 0.218, 'neu': 0.534, 'pos': 0.248, 'compound': 0.1531}","{'neg': 0.218, 'neu': 0.534, 'pos': 0.248, 'compound': 0.1531}"
381,$USD and $JPY extend gains while $AUD and $EUR lag behind.,-0.4,0.7,"{'neg': 0.192, 'neu': 0.4, 'pos': 0.408, 'compound': 0.4019}","{'neg': 0.192, 'neu': 0.4, 'pos': 0.408, 'compound': 0.4019}"
382,$USD and $JPY extend gains while $AUD and $EUR lag behind.,-0.4,0.7,"{'neg': 0.192, 'neu': 0.4, 'pos': 0.408, 'compound': 0.4019}","{'neg': 0.192, 'neu': 0.4, 'pos': 0.408, 'compound': 0.4019}"
383,"#China March #PMI 50.9 vs exp 52.0, EUR/USD and AUD/USD lose ground on the data, 1.2790 and 1.0390",0.0,0.0,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
384,"good morning FX trader! many good flag forming candle this week for EUR/USD, and couple Yen Paired. wait for the break, and happy Hunting!",0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.7003}","{'neg': 0.0, 'neu': 0.721, 'pos': 0.279, 'compound': 0.7003}"
385,Well week opens. North Korea forget that. Will eur usd trade 126 this week in one word yep. Yen wait till 4th April and but dips on usd,0.0,0.5,"{'neg': 0.079, 'neu': 0.744, 'pos': 0.178, 'compound': 0.34}","{'neg': 0.079, 'neu': 0.744, 'pos': 0.178, 'compound': 0.34}"
386,"@Paymill Nice! How about charging in EUR, USD and SEK from the same shop?",0.6,1.0,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}","{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}"
387,RT: EUR/USD = 1.2820 is a nice value for the #Euro of the #EuroZone and we should try to get #MinimumWage►€10=$13 net/hour #UN #NWO #NewD...,0.6,1.0,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
388,EUR/USD and GBP/USD traded lower on light volume on Friday due to the U.S. Good Friday holiday.,0.325,0.5583333333333333,"{'neg': 0.139, 'neu': 0.506, 'pos': 0.354, 'compound': 0.5267}","{'neg': 0.139, 'neu': 0.506, 'pos': 0.354, 'compound': 0.5267}"
389,@DRodriguezFX. I'm thinking about closing my short as well and bite the bullet on the loss EUR/USD.,0.0,0.3,"{'neg': 0.221, 'neu': 0.577, 'pos': 0.202, 'compound': -0.0516}","{'neg': 0.221, 'neu': 0.577, 'pos': 0.202, 'compound': -0.0516}"
390,"eur/usd slips at 1.2820...me tooo.
Best wishes for a Happy Easter and enjoy w/e you all CU monday CIAO",0.4,0.5,"{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7096}","{'neg': 0.0, 'neu': 0.576, 'pos': 0.424, 'compound': 0.7096}"
391,"International buyers:
The prices in EUR, GBP and USD will be posted later and with a Giveaway to you as well :D",0.0,0.0,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}","{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.2732}"
392,"@wimremes Especially when they come in EUR, Sterling and USD variants.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
393,"BTMU says that the EUR/USD looks ""BULLISH AHEAD"". Analysts are BULLISH ON for the week ahead and see spot moving of 1.2650-1.3000.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
394,"TraderFlow supports customer accounts in USD, EUR, JPY, CHF, CAD and AUD. Need more, just ask!",0.0,0.0,"{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.803, 'pos': 0.197, 'compound': 0.4019}"
395,"EUR/USD: As of writing, the cross is up 0.01% at 1.2817 with the next resistance at 1.2867  ahead of 1.2883 (MA200d) and finally 1.2890.",0.0,0.3333333333333333,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
396,"EUR/USD: On the flip side, a breakout of 1.2867 (high Mar.27) would bring 1.2883 (MA200d) and then 1.2890 (high Mar.26).",0.16,0.5399999999999999,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
397,Deutsche Bank is very disappointed with Europe and advises its clients to keep selling the EUR against the USD for a 1.20 TargeT.,0.0,0.0,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}","{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
398,Closed out dax option puts to reopen on any rises next week when everyone is off. I am fairly long eur against usd and aud.,0.21666666666666665,0.43333333333333335,"{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.85, 'pos': 0.15, 'compound': 0.3182}"
399,"Who doesnt want it long and deep lol happy easter RT @FXDIRK out of my EUR/USD Long from 1,2825 at entry &gt; will re-long deeper at 1,2775",0.175,0.475,"{'neg': 0.076, 'neu': 0.749, 'pos': 0.175, 'compound': 0.3773}","{'neg': 0.076, 'neu': 0.749, 'pos': 0.175, 'compound': 0.3773}"
400,Politics and indicators weight on EUR/USD - OCBC Bank,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
401,"Successful Trades on Mar 28, 2013 According to the analysis of the AUD/USD and EUR/USD trader profited on a binary options platform.",0.3,0.0,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.765}"
402,when EUR and GBP crosses (commodity type) and JPY strengthening more than the USD tells you a lot of information correlation traders!,0.0,0.0,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}"
403,when EUR and GBP crosses (commodity type) and JPY strengthening more than the USD tells you a lot of information correlation traders!,0.0,0.0,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3182}"
404,JPY strength has started across the board vs. EUR GBP and USD. I prefer to sell USDJPY at current level 94.10 for move towards 91.50 at fir…,0.0,0.4,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.4939}"
405,"Good Morning!  Today we are selling the USD @ 1.0355, EUR @ 1.3484 and GBP @ 1.5805.  Happy Easter!",0.7,0.6000000000000001,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}","{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
406,Month-End USD Selling and EUR/GBP Buying Drags The EUR To New Intraday Highs,0.06545454545454545,0.3551262626262626,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}","{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2263}"
407,EUR/USD holds well at 1.2750-1.2765 (2 failures at 1.2750 and 1.2754); momentum is for 1.2835-1.2850 ahead of stronger one at 1.2890-1.2905,0.0,0.0,"{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.5719}","{'neg': 0.0, 'neu': 0.701, 'pos': 0.299, 'compound': 0.5719}"
408,And for EUR.USD pierce level 1.2750 will have first target 1.2710 and second target 1.2640,0.125,0.16666666666666666,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
409,EUR / USD and USD / CHF for now  failed attempt to pierce the pivot day,-0.5,0.29999999999999993,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}","{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.5423}"
410,"#EUR/USD US accounts sold into the 1.2815 blip, Buy Orders 1.2770 and 1.2750.Further Buy Orders 1.2710-20 ahead of touted 1.2700 barriers",0.0,0.0,"{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.25}","{'neg': 0.176, 'neu': 0.824, 'pos': 0.0, 'compound': -0.25}"
411,EUR/USD will find strong sup at 1.2650-1.2675 if 1.2750 gives way; 1.2650-1.2750 is good to cover imports and strategic play with tight stop,0.31825396825396823,0.5396825396825397,"{'neg': 0.096, 'neu': 0.526, 'pos': 0.377, 'compound': 0.7506}","{'neg': 0.096, 'neu': 0.526, 'pos': 0.377, 'compound': 0.7506}"
412,5) What is the Dax and EUR/USD doing?,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
413,@saraeisenfx Sara! Interested in why the USD and EUR act so differently in contrast to similar measures taken by their central banks?,0.0,0.325,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}","{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4588}"
414,"EUR  remains diffusing Risk, and EUR/USD is about to follow at the mom.",0.0,0.0,"{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}","{'neg': 0.259, 'neu': 0.741, 'pos': 0.0, 'compound': -0.2732}"
415,@ShaneOliverAMP get negative real rates going..although a story for another day. Short covering in EUR /usd and crosses perhaps,0.06666666666666667,0.20000000000000004,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
416,Eur /usd long from 12755 moved stop to b/e with these markets and Cyprus banks opening thursday anything can happen?. 12840 next?.,-0.016666666666666666,0.3,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}"
417,"To reiterate from a few months ago, $EUR.USD=1.25..., and while i did not $ the upside...the MAX $ target is close around the corner.",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
418,"Eur/Usd 1.000 pips south in two months &gt; long-term-fibs 38.2 and 23.6 played right now from 1,6038 to 1,1875 #EUR #eurusd #FXDIRK",0.2857142857142857,0.5357142857142857,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.34}","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.34}"
419,"I think I said it before, don't be short the USD: it will absorb the fleeing capital from JPY and EUR. Likely hit record highs.",0.08,0.41999999999999993,"{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}"
420,"Selling not just contained to EUR itself. In related trade, USD hits new 2013 highs vs. both Russian Ruble and Norwegian Krone #DollaHolla",0.0740909090909091,0.2486363636363636,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
421,USD/JPY can fall (signal risk aversion) and EUR (crosses) and GBP (crosses) can go higher. This will give you the illusion of USD weakness,-0.03125,0.28125,"{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.6124}","{'neg': 0.294, 'neu': 0.706, 'pos': 0.0, 'compound': -0.6124}"
422,"@chrislorifx sample sizing eur/usd at lon open, ny open and lon close, some nice consistencies there. Thanks for the idea!",0.19999999999999998,0.6666666666666666,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}","{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
423,EUR.USD  below current levels and the next support zone on my chart is 1.2690/60,0.0,0.2,"{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.4019}"
424,Quarter end and uncertainty over Europe banking deposit grab see Usd bid today with short Y positions being closed. Heavy selling of Eur,0.0,0.3,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
425,Euro and US economic disparity puts lid on EUR/USD - OCBC Bank,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
426,*Key Overnight FX Developments: EUR/USD trades new low since Nov; lower on generalized risk aversion and wider EU peripheral yield spreads;…,0.04659090909090909,0.5636363636363637,"{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.6597}","{'neg': 0.314, 'neu': 0.686, 'pos': 0.0, 'compound': -0.6597}"
427,#EUR/USD I just wanna get in for the cat bounce and then reverse and short the high...tomorrow banks open in Cyprus...I don't see it though.,-0.06666666666666667,0.31666666666666665,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
428,Cyprus banks opening tomorrow but for how long?  Been watching EUR/USD drop like a stone in last hour.  Holding short at 1.2785 and falling.,-0.0125,0.31666666666666665,"{'neg': 0.113, 'neu': 0.753, 'pos': 0.134, 'compound': 0.1027}","{'neg': 0.113, 'neu': 0.753, 'pos': 0.134, 'compound': 0.1027}"
429,#EUR/USD Lotta bids at 2780 and stops at 2770,0.0,0.0,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}","{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}"
430,"#EUR/USD pushed towards 1.2800 barrier; air may be thinner below.Larger barriers seen further off, 1.2650 and below #USD",0.0,0.0,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.25}","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.25}"
431,@Mabine_Seabe fact that those still have to be held in usd and eur is rather ironic.,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
432,"EUR heavy again this am
macro selling in EURGBP and EURUSD….together with some USD buying from systems based traders",-0.8,1.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
433,"EUR/USD
Options: 1.2750, 1.2850 and 1.2900

AUD/USD
Options: 1.0450 and 1.0500

USD/JPY
Options: 94.00, 95.00

EUR/JPY
Options: 121.5...",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
434,"EUR/USD DAY TREND INDICATORS TICK SOUTH AND IGNORE OVERSOLD LEVELS, INTRADAY CORRECTIONS COULD SEE A LIFT BACK TO THE OVERNIGHT HIGHS",0.08,0.26999999999999996,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
435,Still too early to think upwards trends on USD/ZAR or EUR/ZAR have been broken. Key resistance levels are 9.33 and 12.08.,-0.2,0.7,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}","{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
436,@danewilliamsau haha you and me both buddy. I'm short eur and gbp yen pairs. Prob well stop trading usd pairs now,0.1,0.3,"{'neg': 0.127, 'neu': 0.578, 'pos': 0.295, 'compound': 0.4404}","{'neg': 0.127, 'neu': 0.578, 'pos': 0.295, 'compound': 0.4404}"
437,"ZAR doing moderately well, with USD/ZAR stable in 9.22-30 range and EUR/ZAR edging downwards on weak EUR. Expect more of the same today.",-0.375,0.625,"{'neg': 0.171, 'neu': 0.706, 'pos': 0.124, 'compound': -0.2023}","{'neg': 0.171, 'neu': 0.706, 'pos': 0.124, 'compound': -0.2023}"
438,"Rise and shine..

Goodmonrning world, this morning is full of bliss. My day is gonna be great.

#EUR/USD",0.35,0.55,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}","{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}"
439,Session recap: EUR/USD trades in range while USD declines against AUD and CAD,0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
440,RT: EUR/USD = 1.2857 is a nice value for the #Euro of the #EuroZone and we should try to get #MinimumWage►€10=$13 net/hour #UN #NWO #NewD...,0.6,1.0,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}"
441,@Sigma_Square My trading rezults today -35 pips. usd/jpy lost -15 and eur/usd -20. now i'm in play on gbp/usd. hoping to get profit,0.0,0.0,"{'neg': 0.118, 'neu': 0.462, 'pos': 0.421, 'compound': 0.7096}","{'neg': 0.118, 'neu': 0.462, 'pos': 0.421, 'compound': 0.7096}"
442,"@tradeIBFX I know I’m not original but I think eur/usd , gbp/usd  and aud/usd",0.0,0.0,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
443,@gtpark No one I've seen wants to go long the EUR/USD here and everyone is either claiming they are short already or planning sells,-0.025,0.35,"{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.0772}"
444,set USD/INR trading range holds good till EUR/USD is at 1.2650-1.3150; risk to Rupee is from FII exit and crash in the Euro into 1.2040,0.7,0.6000000000000001,"{'neg': 0.232, 'neu': 0.628, 'pos': 0.14, 'compound': -0.2263}","{'neg': 0.232, 'neu': 0.628, 'pos': 0.14, 'compound': -0.2263}"
